hearing_id,statement_index,dom_id,speaker,speaker_type,statement
279611,1556,6849838,Robert Rivas,Legislator,"Your point is well taken. File item number 88. File item 88. Quorum, everybody. Got bills to do."
279611,1557,6849839,Robert Rivas,Legislator,Let's go. File item 88. That is AB 2253 by Assemblymember Burner. The clerk will read.
279611,1558,6850548,Reading Clerk,Person,Assembly bill 2253 by Assemblymember Burner in acclating the solid waste.
279611,1559,6850549,Robert Rivas,Legislator,"Company member Burner, you are recognized."
279611,1560,6850550,Tasha Boerner,Legislator,"Good evening, ma'am, mister speaker and members. Today, I rise to present AB 2253, a bill that would protect consumers from deceptive recycled content claims by requiring companies that advertise recycled content in their products to be honest about the amount of recycled material used. The bill emerged from a simple premise. If a product has a marketing claim on it that is that it is made from recycled content, it should actually be made of recycled content."
279611,1561,6850551,Tasha Boerner,Legislator,"In our affordability crisis, Californians shouldn't be charged more for a product that claims to be green, but it isn't."
279611,1562,6850552,Tasha Boerner,Legislator,"Furthermore, this practice undercuts the California companies that have invested billions of dollars in real recycling and product manufacturers that pay a premium for more sustainable materials. I introduced this bill because California has always been ahead of consumer and environmental protections. We shouldn't be bamboozled by these companies' false marketings on products that are not green. I have not received constructive amendments from the opposition."
279611,1563,6850553,Tasha Boerner,Legislator,"However, the member from Thousand Oats and other colleagues that have worked on recycled bottle legislation and other EPR programs have been extremely helpful in providing feedback."
279611,1564,6850554,Tasha Boerner,Legislator,"I have also agreed to take a number of amendments in the Senate. I will continue working with opposition. This is about saying, if this bottle says it's recycled, there's some amount of recycled material in it. That's all it does, and I respectfully ask for your item."
279611,1565,6850555,Robert Rivas,Legislator,"Thank you, Assemblymember Berner. All debate haven't ceased. Clerk will open the roll. All members vote who desire to vote. All members vote who desire to vote."
279611,1566,6850556,Robert Rivas,Legislator,"All members vote who desire to vote. Clerk will close the roll tally votes. Aye 42, noes 19. The measure passes. Members, mister Lee has asked to lift the call on file item 44."
279611,1567,6850557,Robert Rivas,Legislator,"Clerk will post. Clerk will close the roll tally of the vote. Size fifty four, nose twenty. Measure passes. Moving backwards in the file to file item 75, decorum members."
279611,1568,6974564,Robert Rivas,Legislator,AB 2108 by doctor Sharp Collins. Clerk will read.
279611,1569,6974565,Reading Clerk,Person,"Assembly bill 2108 by Assembly member Sharp Collins, an act related to diversion."
279611,1570,6974566,Robert Rivas,Legislator,"Doctor Sharp Collins, you may open."
279611,1571,6974567,Lashae Sharp-Collins,Legislator,"Thank you, mister speaker and members. I rise to present assembly Bill 2108, which creates a statewide diversion option for low level nonviolent retail theft so offenders are held accountable without being pushed deeper into the justice system. Prop 36 promised voters, obviously, they promised for for for folks to be rehabilitated and to give them the opportunities, but also maintain the accountability. That is what diversion is."
279611,1572,6974568,Lashae Sharp-Collins,Legislator,"And while we have diversion programs for drugs and for mental health, we do not have the same for crimes that are done out of the the necessity which is led by poverty."
279611,1573,6974569,Lashae Sharp-Collins,Legislator,"Assembly bill 2108 creates pathways into work, whether vocational and or apprenticeship programs to help lift individuals out of poverty and curve retail theft. The bill explains well, it actually excludes any theft that involves violence or threatened violence, organized retail theft offenses, and habitual repeat theft offenders. Furthermore, the bill ensures that judges retain suitability for diversion based on the actual case. This bill is not an anti prop 36 bill, but instead, it actually builds on the proposition's promise of consequences and also treatment."
279611,1574,6974570,Lashae Sharp-Collins,Legislator,"Without this bill, the poor who are convicted of theft crimes are left with no treatment options."
279611,1575,6974571,Lashae Sharp-Collins,Legislator,"Further, this bill is supported by the Retailers Association who acknowledges that this is the way to reduce theft crimes. Retailers are the 1s that that suffers when divergent or incur or incarceration fails, and they have chosen to support assembly bill 2018. The time for this bill is now. We have spent a lot of time on this floor highlighting the harm that's d1 by HR 1 cuts. Let's be real."
279611,1576,6974572,Lashae Sharp-Collins,Legislator,"These cuts will push thousands of Californians into poverty, further increasing the necessity of securing basic resources. So what do we think will happen when 562,000 Californians loses their actual food assistance valued at approximately $6 a day? How will the 1,000,000 Californians kicked off of Medicare secure their medication and other medical supplies? And where will families find the resources to care for their senior family members who stand to lose over $1,000,000,000 in funding out of the May revise?"
